BOM ID,Inventory ID,Revision Descr.,Revision,Status,Notes,Type,Item ID,Qty Required,UOM,ACTIVITIES,Production Line,CLASS,Production Line.1,CLASS.1,Pax,Machine,Time (min)
FGT00116,FGT00116,MIGHTY BOND SHOES 3G,SC00,A,PHASE 2 APM PACKAGE,Subcon,SC - FGT00116,1.0,PC,SC - FGT00116,SUBCON - SUBCON,DL,Subcon,DL,1,0,0.0
FGT00117,FGT00117,ELASTOSEAL CLEAR PISILITO,01,A,PHASE 2 APM PACKAGE,Labor,L11 LABELING/CODING,0.0582999954526004,MIN,L11 LABELING/CODING,L11 - L11 SILICONE FILLING LINE,DL,L11,PM,1,1,0.0583
FGT00117,FGT00117,ELASTOSEAL CLEAR PISILITO,01,A,PHASE 2 APM PACKAGE,Labor,L11 FILLING,0.109999989000001,MIN,L11 FILLING,L11 - L11 SILICONE FILLING LINE,DL,L11,RM,2,1,0.11
FGT00117,FGT00117,ELASTOSEAL CLEAR PISILITO,01,A,PHASE 2 APM PACKAGE,Labor,L11 PACKING/PALLETIZ,0.139699924562041,MIN,L11 PACKING/PALLETIZ,L11 - L11 SILICONE FILLING LINE,DL,L11,DL,2,0,0.1397
FGT00117,FGT00117,ELASTOSEAL CLEAR PISILITO,01,A,PHASE 2 APM PACKAGE,Overhead,L11 LABELING/CODING,0.0583,MIN,L11 LABELING/CODING,L11 VOH,VOH,L11,VOH,1,1,0.0583
FGT00117,FGT00117,ELASTOSEAL CLEAR PISILITO,01,A,PHASE 2 APM PACKAGE,Overhead,L11 FILLING,0.11,MIN,L11 FILLING,L11 VOH,VOH,L11,FOH,2,1,0.11
FGT00117,FGT00117,ELASTOSEAL CLEAR PISILITO,01,A,PHASE 2 APM PACKAGE,Overhead,L11 PACKING/PALLETIZ,0.1397,MIN,L11 PACKING/PALLETIZ,L11 VOH,VOH,L11,DL,2,0,0.1397
FGT00117,FGT00117,ELASTOSEAL CLEAR PISILITO,01,A,PHASE 2 APM PACKAGE,Overhead,L11 LABELING/CODING,0.0583,MIN,L11 LABELING/CODING,L11 FOH,FOH,L11,VOH,1,1,0.0583
FGT00117,FGT00117,ELASTOSEAL CLEAR PISILITO,01,A,PHASE 2 APM PACKAGE,Overhead,L11 FILLING,0.11,MIN,L11 FILLING,L11 FOH,FOH,L11,FOH,2,1,0.11
FGT00117,FGT00117,ELASTOSEAL CLEAR PISILITO,01,A,PHASE 2 APM PACKAGE,Overhead,L11 PACKING/PALLETIZ,0.1397,MIN,L11 PACKING/PALLETIZ,L11 FOH,FOH,L11,DL,2,0,0.1397
FGT00118,FGT00118,ELASTOSEAL CLEAR PISIL,01,A,PHASE 2 APM PACKAGE,Labor,L11 LABELING/CODING,0.0582999954526004,MIN,L11 LABELING/CODING,L11 - L11 SILICONE FILLING LINE,DL,L11,PM,1,1,0.0583
FGT00118,FGT00118,ELASTOSEAL CLEAR PISIL,01,A,PHASE 2 APM PACKAGE,Labor,L11 FILLING,0.121000041140014,MIN,L11 FILLING,L11 - L11 SILICONE FILLING LINE,DL,L11,PM,2,1,0.121
FGT00118,FGT00118,ELASTOSEAL CLEAR PISIL,01,A,PHASE 2 APM PACKAGE,Labor,L11 PACKING/PALLETIZ,0.139699924562041,MIN,L11 PACKING/PALLETIZ,L11 - L11 SILICONE FILLING LINE,DL,L11,PM,2,0,0.1397
FGT00118,FGT00118,ELASTOSEAL CLEAR PISIL,01,A,PHASE 2 APM PACKAGE,Overhead,L11 LABELING/CODING,0.0583,MIN,L11 LABELING/CODING,L11 VOH,VOH,L11,RM,1,1,0.0583
FGT00118,FGT00118,ELASTOSEAL CLEAR PISIL,01,A,PHASE 2 APM PACKAGE,Overhead,L11 FILLING,0.121,MIN,L11 FILLING,L11 VOH,VOH,L11,DL,2,1,0.121
FGT00118,FGT00118,ELASTOSEAL CLEAR PISIL,01,A,PHASE 2 APM PACKAGE,Overhead,L11 PACKING/PALLETIZ,0.1397,MIN,L11 PACKING/PALLETIZ,L11 VOH,VOH,L11,VOH,2,0,0.1397
FGT00118,FGT00118,ELASTOSEAL CLEAR PISIL,01,A,PHASE 2 APM PACKAGE,Overhead,L11 LABELING/CODING,0.0583,MIN,L11 LABELING/CODING,L11 FOH,FOH,L11,FOH,1,1,0.0583
FGT00118,FGT00118,ELASTOSEAL CLEAR PISIL,01,A,PHASE 2 APM PACKAGE,Overhead,L11 FILLING,0.121,MIN,L11 FILLING,L11 FOH,FOH,L11,DL,2,1,0.121
FGT00118,FGT00118,ELASTOSEAL CLEAR PISIL,01,A,PHASE 2 APM PACKAGE,Overhead,L11 PACKING/PALLETIZ,0.1397,MIN,L11 PACKING/PALLETIZ,L11 FOH,FOH,L11,VOH,2,0,0.1397
FGT00119,FGT00119,ELASTOSEAL CLEAR CARTRIDGE,01,A,PHASE 2 APM PACKAGE,Labor,L11 LABELING/CODING,0.22615991767779,MIN,L11 LABELING/CODING,L11 - L11 SILICONE FILLING LINE,DL,L11,PM,1,1,0.2262
FGT00119,FGT00119,ELASTOSEAL CLEAR CARTRIDGE,01,A,PHASE 2 APM PACKAGE,Labor,L11 FILLING,0.118799977665604,MIN,L11 FILLING,L11 - L11 SILICONE FILLING LINE,DL,L11,PM,2,1,0.1188
FGT00119,FGT00119,ELASTOSEAL CLEAR CARTRIDGE,01,A,PHASE 2 APM PACKAGE,Labor,L11 PACKING/PALLETIZ,0.0362999991651,MIN,L11 PACKING/PALLETIZ,L11 - L11 SILICONE FILLING LINE,DL,L11,PM,2,0,0.0363
FGT00119,FGT00119,ELASTOSEAL CLEAR CARTRIDGE,01,A,PHASE 2 APM PACKAGE,Overhead,L11 LABELING/CODING,0.22616,MIN,L11 LABELING/CODING,L11 VOH,VOH,L11,RM,1,1,0.2262
FGT00119,FGT00119,ELASTOSEAL CLEAR CARTRIDGE,01,A,PHASE 2 APM PACKAGE,Overhead,L11 FILLING,0.1188,MIN,L11 FILLING,L11 VOH,VOH,L11,DL,2,1,0.1188
FGT00119,FGT00119,ELASTOSEAL CLEAR CARTRIDGE,01,A,PHASE 2 APM PACKAGE,Overhead,L11 PACKING/PALLETIZ,0.0363,MIN,L11 PACKING/PALLETIZ,L11 VOH,VOH,L11,VOH,2,0,0.0363
FGT00119,FGT00119,ELASTOSEAL CLEAR CARTRIDGE,01,A,PHASE 2 APM PACKAGE,Overhead,L11 LABELING/CODING,0.22616,MIN,L11 LABELING/CODING,L11 FOH,FOH,L11,FOH,1,1,0.2262
FGT00119,FGT00119,ELASTOSEAL CLEAR CARTRIDGE,01,A,PHASE 2 APM PACKAGE,Overhead,L11 FILLING,0.1188,MIN,L11 FILLING,L11 FOH,FOH,L11,DL,2,1,0.1188
FGT00119,FGT00119,ELASTOSEAL CLEAR CARTRIDGE,01,A,PHASE 2 APM PACKAGE,Overhead,L11 PACKING/PALLETIZ,0.0363,MIN,L11 PACKING/PALLETIZ,L11 FOH,FOH,L11,VOH,2,0,0.0363
FGT00122,FGT00122,MIGHTY SEAL BIOCIDE 300ML,01,A,PHASE 2 APM PACKAGE,Labor,L11 LABELING/CODING,0.22615991767779,MIN,L11 LABELING/CODING,L11 - L11 SILICONE FILLING LINE,DL,L11,PM,1,1,0.2262
FGT00122,FGT00122,MIGHTY SEAL BIOCIDE 300ML,01,A,PHASE 2 APM PACKAGE,Labor,L11 FILLING,0.118799977665604,MIN,L11 FILLING,L11 - L11 SILICONE FILLING LINE,DL,L11,PM,2,1,0.1188
FGT00122,FGT00122,MIGHTY SEAL BIOCIDE 300ML,01,A,PHASE 2 APM PACKAGE,Labor,L11 PACKING/PALLETIZ,0.0362999991651,MIN,L11 PACKING/PALLETIZ,L11 - L11 SILICONE FILLING LINE,DL,L11,PM,2,0,0.0363
FGT00122,FGT00122,MIGHTY SEAL BIOCIDE 300ML,01,A,PHASE 2 APM PACKAGE,Overhead,L11 LABELING/CODING,0.22616,MIN,L11 LABELING/CODING,L11 VOH,VOH,L11,PM,1,1,0.2262
FGT00122,FGT00122,MIGHTY SEAL BIOCIDE 300ML,01,A,PHASE 2 APM PACKAGE,Overhead,L11 FILLING,0.1188,MIN,L11 FILLING,L11 VOH,VOH,L11,PM,2,1,0.1188
FGT00122,FGT00122,MIGHTY SEAL BIOCIDE 300ML,01,A,PHASE 2 APM PACKAGE,Overhead,L11 PACKING/PALLETIZ,0.0363,MIN,L11 PACKING/PALLETIZ,L11 VOH,VOH,L11,PM,2,0,0.0363
FGT00122,FGT00122,MIGHTY SEAL BIOCIDE 300ML,01,A,PHASE 2 APM PACKAGE,Overhead,L11 LABELING/CODING,0.22616,MIN,L11 LABELING/CODING,L11 FOH,FOH,L11,RM,1,1,0.2262
FGT00122,FGT00122,MIGHTY SEAL BIOCIDE 300ML,01,A,PHASE 2 APM PACKAGE,Overhead,L11 FILLING,0.1188,MIN,L11 FILLING,L11 FOH,FOH,L11,RM,2,1,0.1188
FGT00122,FGT00122,MIGHTY SEAL BIOCIDE 300ML,01,A,PHASE 2 APM PACKAGE,Overhead,L11 PACKING/PALLETIZ,0.0363,MIN,L11 PACKING/PALLETIZ,L11 FOH,FOH,L11,RM,2,0,0.0363
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 LABELING/CODING,0.152459941150463,MIN,L01 LABELING/CODING,L01 - L1 COATINGS,DL,L01,VOH,1,1,0.1525
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 MIXING,0.999960001599936,MIN,L01 MIXING,L01 - L1 COATINGS,DL,L01,FOH,1,1,1.0
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 MILLING,0.65000065000065,MIN,L01 MILLING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.65
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 TINTING,0.275000275000275,MIN,L01 TINTING,L01 - L1 COATINGS,DL,L01,VOH,1,1,0.275
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 FILLING,0.66000066000066,MIN,L01 FILLING,L01 - L1 COATINGS,DL,L01,FOH,2,1,0.66
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 PACKING/PALLETIZ,0.1462999998537,MIN,L01 PACKING/PALLETIZ,L01 - L1 COATINGS,DL,L01,DL,2,0,0.1463
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 LABELING/CODING,0.15246,MIN,L01 LABELING/CODING,L01 VOH,VOH,L01,VOH,1,1,0.1525
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 MIXING,0.99996,MIN,L01 MIXING,L01 VOH,VOH,L01,FOH,1,1,1.0
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 MILLING,1.3,MIN,L01 MILLING,L01 VOH,VOH,L01,BM,1,1,1.3
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 TINTING,0.55,MIN,L01 TINTING,L01 VOH,VOH,L01,PM,1,1,0.55
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 FILLING,0.66,MIN,L01 FILLING,L01 VOH,VOH,L01,PM,2,1,0.66
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 PACKING/PALLETIZ,0.1463,MIN,L01 PACKING/PALLETIZ,L01 VOH,VOH,L01,PM,2,0,0.1463
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 LABELING/CODING,0.15246,MIN,L01 LABELING/CODING,L01 FOH,FOH,L01,PM,1,1,0.1525
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 MIXING,0.99996,MIN,L01 MIXING,L01 FOH,FOH,L01,PM,1,1,1.0
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 MILLING,1.3,MIN,L01 MILLING,L01 FOH,FOH,L01,PM,1,1,1.3
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 TINTING,0.55,MIN,L01 TINTING,L01 FOH,FOH,L01,RM,1,1,0.55
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 FILLING,0.66,MIN,L01 FILLING,L01 FOH,FOH,L01,RM,2,1,0.66
FGT00128,FGT00128,GF200 SPL COLOR  LIGHT GRAY HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 PACKING/PALLETIZ,0.1463,MIN,L01 PACKING/PALLETIZ,L01 FOH,FOH,L01,RM,2,0,0.1463
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 LABELING/CODING,0.152459941150463,MIN,L01 LABELING/CODING,L01 - L1 COATINGS,DL,L01,VOH,1,1,0.1525
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 MIXING,0.999960001599936,MIN,L01 MIXING,L01 - L1 COATINGS,DL,L01,FOH,1,1,1.0
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 MILLING,0.65000065000065,MIN,L01 MILLING,L01 - L1 COATINGS,DL,L01,DL,1,1,0.65
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 TINTING,0.275000275000275,MIN,L01 TINTING,L01 - L1 COATINGS,DL,L01,VOH,1,1,0.275
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 FILLING,0.66000066000066,MIN,L01 FILLING,L01 - L1 COATINGS,DL,L01,FOH,2,1,0.66
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Labor,L01 PACKING/PALLETIZ,0.1462999998537,MIN,L01 PACKING/PALLETIZ,L01 - L1 COATINGS,DL,L01,DL,2,0,0.1463
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 LABELING/CODING,0.15246,MIN,L01 LABELING/CODING,L01 VOH,VOH,L01,VOH,1,1,0.1525
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 MIXING,0.99996,MIN,L01 MIXING,L01 VOH,VOH,L01,FOH,1,1,1.0
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 MILLING,1.3,MIN,L01 MILLING,L01 VOH,VOH,L01,BM,1,1,1.3
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 TINTING,0.55,MIN,L01 TINTING,L01 VOH,VOH,L01,PM,1,1,0.55
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 FILLING,0.66,MIN,L01 FILLING,L01 VOH,VOH,L01,PM,2,1,0.66
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 PACKING/PALLETIZ,0.1463,MIN,L01 PACKING/PALLETIZ,L01 VOH,VOH,L01,PM,2,0,0.1463
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 LABELING/CODING,0.15246,MIN,L01 LABELING/CODING,L01 FOH,FOH,L01,PM,1,1,0.1525
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 MIXING,0.99996,MIN,L01 MIXING,L01 FOH,FOH,L01,DL,1,1,1.0
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 MILLING,1.3,MIN,L01 MILLING,L01 FOH,FOH,L01,VOH,1,1,1.3
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 TINTING,0.55,MIN,L01 TINTING,L01 FOH,FOH,L01,FOH,1,1,0.55
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 FILLING,0.66,MIN,L01 FILLING,L01 FOH,FOH,L01,DL,2,1,0.66
FGT00129,FGT00129,GF200 SPL COLOR  LIGHT BEIGE HONDA ILOILO 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L01 PACKING/PALLETIZ,0.1463,MIN,L01 PACKING/PALLETIZ,L01 FOH,FOH,L01,VOH,2,0,0.1463
FGT00141,FGT00141,ELASTOKWIK 4L,01,A,PHASE 2 APM PACKAGE,Labor,L04B LABELING/CODING,0.0844999966200001,MIN,L04B LABELING/CODING,L04B - L4B SEMI AUTO FILLING,DL,L04B,PM,1,1,0.0845
FGT00141,FGT00141,ELASTOKWIK 4L,01,A,PHASE 2 APM PACKAGE,Labor,L04B FILLING,1.15606936416185,MIN,L04B FILLING,L04B - L4B SEMI AUTO FILLING,DL,L04B,PM,2,1,1.1561
FGT00141,FGT00141,ELASTOKWIK 4L,01,A,PHASE 2 APM PACKAGE,Labor,L04B PACKING/PALLETI,0.0625,MIN,L04B PACKING/PALLETI,L04B - L4B SEMI AUTO FILLING,DL,L04B,PM,2,0,0.0625
FGT00141,FGT00141,ELASTOKWIK 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B LABELING/CODING,0.0845,MIN,L04B LABELING/CODING,L04B VOH,VOH,L04B,PM,1,1,0.0845
FGT00141,FGT00141,ELASTOKWIK 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B FILLING,0.57804,MIN,L04B FILLING,L04B VOH,VOH,L04B,DL,2,1,0.578
FGT00141,FGT00141,ELASTOKWIK 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B PACKING/PALLETI,0.0625,MIN,L04B PACKING/PALLETI,L04B VOH,VOH,L04B,VOH,2,0,0.0625
FGT00141,FGT00141,ELASTOKWIK 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B LABELING/CODING,0.0845,MIN,L04B LABELING/CODING,L04B FOH,FOH,L04B,FOH,1,1,0.0845
FGT00141,FGT00141,ELASTOKWIK 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B FILLING,0.57804,MIN,L04B FILLING,L04B FOH,FOH,L04B,DL,2,1,0.578
FGT00141,FGT00141,ELASTOKWIK 4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B PACKING/PALLETI,0.0625,MIN,L04B PACKING/PALLETI,L04B FOH,FOH,L04B,VOH,2,0,0.0625
FGT00142,FGT00142,ELASTOKWIK 1L,01,A,PHASE 2 APM PACKAGE,Labor,L04B LABELING/CODING,0.0844999966200001,MIN,L04B LABELING/CODING,L04B - L4B SEMI AUTO FILLING,DL,L04B,PM,1,1,0.0845
FGT00142,FGT00142,ELASTOKWIK 1L,01,A,PHASE 2 APM PACKAGE,Labor,L04B FILLING,1.15606936416185,MIN,L04B FILLING,L04B - L4B SEMI AUTO FILLING,DL,L04B,PM,2,1,1.1561
FGT00142,FGT00142,ELASTOKWIK 1L,01,A,PHASE 2 APM PACKAGE,Labor,L04B PACKING/PALLETI,0.0625,MIN,L04B PACKING/PALLETI,L04B - L4B SEMI AUTO FILLING,DL,L04B,PM,2,0,0.0625
FGT00142,FGT00142,ELASTOKWIK 1L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B LABELING/CODING,0.0845,MIN,L04B LABELING/CODING,L04B VOH,VOH,L04B,PM,1,1,0.0845
FGT00142,FGT00142,ELASTOKWIK 1L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B FILLING,0.57804,MIN,L04B FILLING,L04B VOH,VOH,L04B,DL,2,1,0.578
FGT00142,FGT00142,ELASTOKWIK 1L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B PACKING/PALLETI,0.0625,MIN,L04B PACKING/PALLETI,L04B VOH,VOH,L04B,VOH,2,0,0.0625
FGT00142,FGT00142,ELASTOKWIK 1L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B LABELING/CODING,0.0845,MIN,L04B LABELING/CODING,L04B FOH,FOH,L04B,FOH,1,1,0.0845
FGT00142,FGT00142,ELASTOKWIK 1L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B FILLING,0.57804,MIN,L04B FILLING,L04B FOH,FOH,L04B,DL,2,1,0.578
FGT00142,FGT00142,ELASTOKWIK 1L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B PACKING/PALLETI,0.0625,MIN,L04B PACKING/PALLETI,L04B FOH,FOH,L04B,VOH,2,0,0.0625
FGT00143,FGT00143,ELASTOKWIK 1/2L,02,A,CRN RD23-CR025,Labor,L04B LABELING/CODING,0.0844999966200001,MIN,L04B LABELING/CODING,L04B - L4B SEMI AUTO FILLING,DL,L04B,PM,1,1,0.0845
FGT00143,FGT00143,ELASTOKWIK 1/2L,02,A,CRN RD23-CR025,Labor,L04B FILLING,0.166670000066668,MIN,L04B FILLING,L04B - L4B SEMI AUTO FILLING,DL,L04B,PM,2,1,0.1667
FGT00143,FGT00143,ELASTOKWIK 1/2L,02,A,CRN RD23-CR025,Labor,L04B PACKING/PALLETI,0.0625,MIN,L04B PACKING/PALLETI,L04B - L4B SEMI AUTO FILLING,DL,L04B,PM,2,0,0.0625
FGT00143,FGT00143,ELASTOKWIK 1/2L,02,A,CRN RD23-CR025,Overhead,L04B LABELING/CODING,0.0845,MIN,L04B LABELING/CODING,L04B VOH,VOH,L04B,PM,1,1,0.0845
FGT00143,FGT00143,ELASTOKWIK 1/2L,02,A,CRN RD23-CR025,Overhead,L04B FILLING,0.08333,MIN,L04B FILLING,L04B VOH,VOH,L04B,DL,2,1,0.0833
FGT00143,FGT00143,ELASTOKWIK 1/2L,02,A,CRN RD23-CR025,Overhead,L04B PACKING/PALLETI,0.0625,MIN,L04B PACKING/PALLETI,L04B VOH,VOH,L04B,VOH,2,0,0.0625
FGT00143,FGT00143,ELASTOKWIK 1/2L,02,A,CRN RD23-CR025,Overhead,L04B LABELING/CODING,0.0845,MIN,L04B LABELING/CODING,L04B FOH,FOH,L04B,FOH,1,1,0.0845
FGT00143,FGT00143,ELASTOKWIK 1/2L,02,A,CRN RD23-CR025,Overhead,L04B FILLING,0.08333,MIN,L04B FILLING,L04B FOH,FOH,L04B,DL,2,1,0.0833
FGT00143,FGT00143,ELASTOKWIK 1/2L,02,A,CRN RD23-CR025,Overhead,L04B PACKING/PALLETI,0.0625,MIN,L04B PACKING/PALLETI,L04B FOH,FOH,L04B,VOH,2,0,0.0625
FGT00144,FGT00144,ELASTOKWIK 1/4L,01,A,PHASE 2 APM PACKAGE,Labor,L04B LABELING/CODING,0.0820000131200021,MIN,L04B LABELING/CODING,L04B - L4B SEMI AUTO FILLING,DL,L04B,PM,1,1,0.082
FGT00144,FGT00144,ELASTOKWIK 1/4L,01,A,PHASE 2 APM PACKAGE,Labor,L04B FILLING,0.138890046305941,MIN,L04B FILLING,L04B - L4B SEMI AUTO FILLING,DL,L04B,PM,2,1,0.1389
FGT00144,FGT00144,ELASTOKWIK 1/4L,01,A,PHASE 2 APM PACKAGE,Labor,L04B PACKING/PALLETI,0.0239999980800002,MIN,L04B PACKING/PALLETI,L04B - L4B SEMI AUTO FILLING,DL,L04B,DL,2,0,0.024
FGT00144,FGT00144,ELASTOKWIK 1/4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B LABELING/CODING,0.082,MIN,L04B LABELING/CODING,L04B VOH,VOH,L04B,VOH,1,1,0.082
FGT00144,FGT00144,ELASTOKWIK 1/4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B FILLING,0.06944,MIN,L04B FILLING,L04B VOH,VOH,L04B,FOH,2,1,0.0694
FGT00144,FGT00144,ELASTOKWIK 1/4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B PACKING/PALLETI,0.024,MIN,L04B PACKING/PALLETI,L04B VOH,VOH,L04B,DL,2,0,0.024
FGT00144,FGT00144,ELASTOKWIK 1/4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B LABELING/CODING,0.082,MIN,L04B LABELING/CODING,L04B FOH,FOH,L04B,VOH,1,1,0.082
FGT00144,FGT00144,ELASTOKWIK 1/4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B FILLING,0.06944,MIN,L04B FILLING,L04B FOH,FOH,L04B,FOH,2,1,0.0694
FGT00144,FGT00144,ELASTOKWIK 1/4L,01,A,PHASE 2 APM PACKAGE,Overhead,L04B PACKING/PALLETI,0.024,MIN,L04B PACKING/PALLETI,L04B FOH,FOH,L04B,DL,2,0,0.024
FGT00145,FGT00145,ELASTOKWIK 30 ML,01,A,PHASE 2 APM PACKAGE,Labor,L04C LABELING/CODING,0.0219999978000002,MIN,L04C LABELING/CODING,L04C - L4C ATO FILLING,DL,L04C,PM,1,1,0.022
FGT00145,FGT00145,ELASTOKWIK 30 ML,01,A,PHASE 2 APM PACKAGE,Labor,L04C FILLING,0.1,MIN,L04C FILLING,L04C - L4C ATO FILLING,DL,L04C,PM,2,1,0.1
FGT00145,FGT00145,ELASTOKWIK 30 ML,01,A,PHASE 2 APM PACKAGE,Labor,L04C PACKING/PALLETI,0.1,MIN,L04C PACKING/PALLETI,L04C - L4C ATO FILLING,DL,L04C,DL,2,0,0.1
FGT00145,FGT00145,ELASTOKWIK 30 ML,01,A,PHASE 2 APM PACKAGE,Overhead,L04C LABELING/CODING,0.022,MIN,L04C LABELING/CODING,L04C VOH,VOH,L04C,VOH,1,1,0.022
FGT00145,FGT00145,ELASTOKWIK 30 ML,01,A,PHASE 2 APM PACKAGE,Overhead,L04C FILLING,0.05,MIN,L04C FILLING,L04C VOH,VOH,L04C,FOH,2,1,0.05
FGT00145,FGT00145,ELASTOKWIK 30 ML,01,A,PHASE 2 APM PACKAGE,Overhead,L04C PACKING/PALLETI,0.1,MIN,L04C PACKING/PALLETI,L04C VOH,VOH,L04C,DL,2,0,0.1
